movie,genres
Zero Effect,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']"
The Miracle Worker,"['Biography', 'Drama']"
The Three Faces of Eve,"['Drama', 'Mystery']"
Battleground,"['Action', 'Drama', 'History', 'War']"
Boys,"['Drama', 'Romance']"
You're the Top: The Cole Porter Story,"['Documentary', 'Biography']"
Frozen Impact,"['Action', 'Drama', 'Romance']"
Rowing with the Wind,"['Drama', 'Horror', 'Mystery', 'Romance']"
A Nous la Liberte,"['Comedy', 'Musical']"
Shade,"['Crime', 'Thriller']"
Nothing But Trouble,['Comedy']
The Whistle Blower,['Thriller']
Speed: IMAX,"['Action', 'Crime', 'Thriller']"
Circus World,"['Drama', 'Western']"
Macbeth,"['Drama', 'History', 'War']"
The Hitchhiker: Vol. 1,"['Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
SpaceCamp,"['Adventure', 'Family', 'Sci-Fi']"
Sex at 24 Frames Per Second,['Documentary']
Waiting for Guffman,['Comedy']
Best Defense,"['Comedy', 'War']"
Wayne's World 2,"['Comedy', 'Music']"
King of the Ants,"['Crime', 'Drama', 'Thriller']"
The Adventures of Jimmy Neutron: Confusion Fusion,"['Animation', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']"
Goosebumps: Chillogy,"['Family', 'Fantasy', 'Horror', 'Mystery', 'Thriller']"
Dark Shadows: Vol. 3,"['Comedy', 'Fantasy', 'Horror']"
Grande Ecole,"['Drama', 'Romance']"
Enigma,"['Biography', 'Drama', 'Thriller', 'War']"
The Apocalypse,"['Comedy', 'Fantasy']"
No Alibi,"['Thriller', 'Drama', 'Mystery', 'Crime', 'Romance']"
Amityville II: The Possession,['Horror']
Aquarian Age,"['Action', 'Drama']"
Brute Force,"['Crime', 'Drama', 'Film-Noir', 'Thriller']"
The Hunting of the President,['Documentary']
Bio Zombie,"['Comedy', 'Horror', 'Sci-Fi']"
Dr. Quinn,"['Drama', 'Family', 'Western']"
Baby for Sale,['Drama']
L'Auberge Espagnole,"['Comedy', 'Drama', 'Romance']"
ECW: Extreme Evolution: Extreme Championship Wrestling,"['Action', 'Sport']"
The Lion King 1 1/2,['Documentary']
Vertigo,"['Mystery', 'Romance', 'Thriller']"
Extreme Engineering: Transatlantic Tunnel,['Documentary']
Snapdragon,"['Mystery', 'Thriller']"
Chalti Ka Naam Gaadi,"['Comedy', 'Musical', 'Romance']"
Benny Hill's World Tour: New York,['Comedy']
Jockey,['Documentary']
Leviathan,"['Adventure', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
Oklahoma!,"['Comedy', 'Drama', 'Musical', 'Romance', 'Western']"
The Pentagon Papers,"['Biography', 'Drama', 'History', 'Thriller']"
A Real Young Girl,['Drama']
The Gift,"['Drama', 'Mystery', 'Thriller']"
Clash by Night,"['Drama', 'Film-Noir', 'Romance']"
Things Behind the Sun,"['Drama', 'Music']"
La Dolce Vita,"['Comedy', 'Drama']"
Con Air,"['Action', 'Crime', 'Thriller']"
Blood of Beasts,"['Action', 'Adventure', 'Family', 'Fantasy', 'Romance']"
The Late Show,"['Comedy', 'Music', 'Talk-Show']"
Agatha Christie's Seven Dials Mystery,"['Adventure', 'Mystery', 'Romance', 'Thriller']"
Tom Horn,"['Crime', 'Drama', 'Romance', 'Western']"
The Human Face,"['Documentary', 'Comedy', 'History', 'Talk-Show']"
Hercules Unchained,"['Adventure', 'Fantasy']"
Humoresque,"['Drama', 'Music', 'Romance']"
Def by Temptation,['Horror']
A High Wind in Jamaica,"['Adventure', 'Drama']"
Midsomer Murders: The Killings at Badger's Drift,"['Crime', 'Drama', 'Mystery']"
Invasion!,"['Comedy', 'Horror', 'Sci-Fi']"
Eminem: Hitz & Disses,['Documentary']
Earthlight,"['Documentary', 'Short']"
Time Quest,['Sci-Fi']
Frank McKlusky,['Comedy']
Conquest of the Planet of the Apes,"['Action', 'Sci-Fi']"
That Touch of Mink,"['Comedy', 'Romance']"
Assault on Precinct 13,"['Action', 'Crime', 'Thriller']"
Black Sunday,['Horror']
Star Wars: Episode IV: A New Hope,"['Short', 'Action', 'Drama', 'Sci-Fi']"
Billy Jack Goes to Washington,"['Drama', 'Thriller']"
The Beautician and the Beast,"['Comedy', 'Romance']"
Double Vision,"['Comedy', 'Drama', 'Romance']"
Whatever Happened to Aunt Alice?,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Funky Monkey,"['Comedy', 'Family']"
Robinson Crusoe,"['Adventure', 'Drama']"
Crouching Tiger,"['Crime', 'Drama', 'Thriller']"
Into the Sun,"['Action', 'Adventure', 'Thriller']"
The Country Girl,"['Drama', 'Music']"
To Kill with Intrigue,"['Action', 'Drama']"
The Lovers on the Bridge,"['Drama', 'Romance']"
Terminal Countdown,"['Action', 'Thriller']"
Something the Lord Made,"['Biography', 'Drama']"
Vampires: Los Muertos,"['Action', 'Horror', 'Thriller']"
Triumph of the Will,"['Documentary', 'History', 'War']"
Carrie,['Horror']
Ski School 2,['Comedy']
Cops & Robbersons,"['Comedy', 'Crime', 'Thriller']"
Cedric the Entertainer: Starting Lineup,"['Documentary', 'Comedy']"
Porco Rosso,"['Animation', 'Adventure', 'Comedy', 'Fantasy', 'Romance']"
Red Dragon,"['Crime', 'Drama', 'Thriller']"
O: Bonus Material,"['Short', 'Horror']"
When in Rome,"['Comedy', 'Romance']"
Dragon Drive,"['Animation', 'Action', 'Fantasy']"
In Search of Dracula,"['Documentary', 'Horror']"
Tucker: The Man and His Dream,"['Biography', 'Drama']"
The Fresh Prince of Bel Air: Season 1,['Comedy']
Scooby-Doo and the Reluctant Werewolf,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Horror', 'Sport']"
Munna Bhai,"['Comedy', 'Drama', 'Musical']"
Living Dead Girl,"['Horror', 'Sci-Fi']"
Richard Avedon: Darkness and Light,"['Documentary', 'Biography']"
Love Affair,"['Drama', 'Romance', 'Thriller']"
Wing Commander,"['Action', 'Adventure', 'Sci-Fi']"
The Great White Hype,"['Comedy', 'Sport']"
Si Te Dicen Que Cai,"['Drama', 'Mystery', 'Romance', 'War']"
Atlantis: The Lost Empire,"['Animation', 'Action', 'Adventure', 'Family', 'Fantasy', 'Sci-Fi']"
AFI's 100 Years,['Documentary']
Spartacus,"['Action', 'Adventure', 'Biography', 'Drama', 'History', 'Romance']"
Renaissance Man,"['Comedy', 'Drama']"
A Countess from Hong Kong,"['Comedy', 'Romance']"
Celine Dion: All the Way: A Decade of Song and Video,['Music']
America's Stone Age Explorers: Nova,"['Documentary', 'Biography']"
Scooby-Doo's Greatest Mysteries,"['Animation', 'Comedy', 'Family', 'Mystery']"
Posse,['Western']
ER: Season 2,"['Animation', 'Adventure', 'Comedy', 'Family']"
Michelangelo: Self Portrait,"['Documentary', 'Biography']"
Innocent Blood,"['Action', 'Comedy', 'Crime', 'Horror', 'Romance']"
Ilsa,['Drama']
Over the Edge,"['Crime', 'Drama']"
Richard Pryor: Live in Concert,"['Documentary', 'Comedy']"
El-Hazard: The Alternative World,"['Animation', 'Adventure', 'Fantasy', 'Comedy']"
Poirot: The ABC Murders,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Bonjour Tristesse,"['Drama', 'Romance']"
The Prize Fighter,['Comedy']
Let's Make Love,"['Comedy', 'Musical', 'Romance']"
Planet of the Apes,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
Summer Holidays,['Short']
A Kid Called Danger,"['Crime', 'Family']"
Coronado,"['Comedy', 'Drama']"
The Golden Voyage of Sinbad,"['Action', 'Adventure', 'Fantasy']"
Parallel Sons,"['Drama', 'Romance']"
The Substitute Wife,"['Drama', 'Romance', 'Western']"
Strange Bedfellows,['Comedy']
Frank Sinatra: Sinatra in Concert at Royal Festival Hall,['Music']
The Up in Smoke Tour,"['Documentary', 'Music']"
Candyman 2: Farewell to the Flesh,['Horror']
Ginger and Cinnamon,"['Comedy', 'Romance']"
Kindergarten Cop,"['Comedy', 'Crime']"
Casper Meets Wendy,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
The Seven Little Foys,"['Biography', 'Comedy', 'Drama', 'Family', 'Musical']"
The Hours,"['Drama', 'Romance']"
Wonderland,['Drama']
Hidden Hollywood,"['Documentary', 'History']"
Assassination,"['Action', 'Drama']"
The Inheritors,"['Comedy', 'Drama', 'Romance']"
The Arrival / The Arrival 2,"['Sci-Fi', 'Thriller']"
Mr. Show: Season 3,['Talk-Show']
What's the Worst That Could Happen?,"['Comedy', 'Crime']"
Trespass,"['Crime', 'Drama', 'Thriller']"
Disorderlies,['Comedy']
Godannar,['Drama']
Cyclo,"['Crime', 'Drama']"
SpongeBob SquarePants: Spongeguard on Duty,"['Animation', 'Comedy', 'Family', 'Fantasy']"
Hide and Seek,"['Drama', 'Horror', 'Mystery', 'Thriller']"
Venomous,"['Action', 'Drama', 'Horror', 'Sci-Fi', 'Thriller']"
Auto Focus,"['Biography', 'Crime', 'Drama']"
Good Bye,['Drama']
Body Double,"['Mystery', 'Thriller']"
The Office Special,"['Short', 'Drama']"
Lord Love a Duck,"['Comedy', 'Drama', 'Romance']"
Jesus Christ Superstar,"['Drama', 'History', 'Musical']"
Stakeout,"['Action', 'Comedy', 'Crime', 'Thriller']"
The Phantom Lover,"['Drama', 'Music', 'Romance']"
3 Ninjas: Kick Back,"['Family', 'Comedy', 'Action']"
Valdez Is Coming,['Western']
Fighting Tommy Riley,"['Drama', 'Mystery', 'Romance', 'Sport']"
Muay Thai,"['Action', 'Drama']"
U2: Rattle and Hum,"['Documentary', 'Music']"
The Green Mile,"['Crime', 'Drama', 'Fantasy', 'Mystery']"
Alive,"['Adventure', 'Biography', 'Drama', 'Thriller']"
The Smokers,['Thriller']
Laws of Attraction,"['Comedy', 'Romance']"
Moto X Kids,"['Action', 'Adventure', 'Family']"
Poirot: The Mysterious Affair at Styles,"['Crime', 'Drama', 'Mystery', 'Thriller']"
No Quarter: Page & Plant Unledded,"['Music', 'Documentary']"
The Fugitive,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']"
Earth,['Documentary']
Contamination,"['Horror', 'Sci-Fi']"
The Return of Jafar,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']"
The Phantom,"['Action', 'Adventure', 'Comedy', 'Fantasy']"
Big Bully,"['Comedy', 'Thriller']"
Panic Room,"['Crime', 'Drama', 'Thriller']"
Sin,"['Drama', 'Mystery']"
Seven Beauties,"['Comedy', 'Drama', 'War']"
Pokemon: The Movie 2000,"['Animation', 'Action', 'Adventure', 'Family', 'Fantasy']"
Prime Suspect 4,"['Crime', 'Drama', 'Mystery']"
The Life of Emile Zola,"['Biography', 'Drama']"
The Twilight Zone: Vol. 26,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
The White Dawn,"['Adventure', 'Drama', 'History']"
The Twilight Zone: Vol. 8,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
The Cat Returns,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance']"
Will Penny,"['Romance', 'Western']"
Siam Sunset,"['Adventure', 'Comedy', 'Romance']"
Evolution: The Animated Movie,"['Animation', 'Comedy', 'Family', 'Sci-Fi']"
Biker Zombies,"['Horror', 'Comedy', 'Fantasy', 'Action']"
The Prince and Me,"['Comedy', 'Family', 'Romance']"
Russia: Land of the Tsars,['Documentary']
Cream: Farewell Concert,"['Documentary', 'Biography', 'Music']"
Wind,"['Action', 'Drama', 'Sport']"
The Love Bug,"['Comedy', 'Family', 'Sport']"
Alien Chaser,"['Action', 'Sci-Fi']"
Kansas City Confidential,"['Crime', 'Drama', 'Film-Noir', 'Thriller']"
The Birdcage,['Comedy']
Late August,['Short']
Bad Girls from Valley High,['Comedy']
Alice Doesn't Live Here Anymore,"['Drama', 'Romance']"
VeggieTales: The Ultimate Silly Song Countdown,"['Animation', 'Short', 'Comedy', 'Family', 'Music']"
Bound for Glory,"['Biography', 'Drama', 'Music']"
Admissions,"['Comedy', 'Romance']"
The Great American Songbook,['Music']
The Embalmer,"['Drama', 'Romance']"
I Confess,"['Crime', 'Drama', 'Thriller']"
The Creeping Flesh,"['Horror', 'Sci-Fi']"
Swimming to Cambodia,"['Comedy', 'Drama']"
Lost Paradise,"['Action', 'Adventure', 'Drama']"
Shakedown,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']"
Women in Revolt,"['Comedy', 'Drama']"
Ankur,['Drama']
Dragon Ball Z: Bojack Unbound,"['Animation', 'Action', 'Fantasy', 'Sci-Fi']"
John Cleese's Wine for the Confused,['Documentary']
The Wedding Singer,"['Comedy', 'Music', 'Romance']"
Dangerous Beauty,"['Action', 'Comedy', 'Crime', 'Romance']"
It Had to Be You,"['Comedy', 'Music', 'Romance']"
Honey,"['Drama', 'Music', 'Romance']"
Men Seeking Women,['Comedy']
The Day Reagan Was Shot,"['Biography', 'Drama', 'History']"
Over the Top,"['Action', 'Drama', 'Sport']"
House of 1,"['Crime', 'Horror']"
Punk: Attitude,"['Documentary', 'Music']"
Another Woman's Husband,['Drama']
Tank,"['Action', 'Comedy', 'Drama']"
Total Eclipse,"['Biography', 'Drama', 'Romance']"
George Strait: For the Last Time: Live from the Astrodome,['Music']
Same River Twice,['Drama']
Chocolat,"['Drama', 'Romance']"
The Scarlet Pimpernel,"['Action', 'Drama', 'Romance']"
Sesame Street: Elmo's World: Head to Toe with Elmo,['Family']
The Willie Nelson Special,"['Documentary', 'Music']"
Kolobos,"['Horror', 'Mystery', 'Thriller']"
A Couch in New York,"['Comedy', 'Romance']"
Desert Thunder,"['Action', 'Drama']"
Knockaround Guys,"['Crime', 'Drama', 'Thriller']"
Nine Queens,"['Crime', 'Drama', 'Thriller']"
The Associate,['Comedy']
The Cruel Sea,"['Drama', 'War']"
Festival Express,"['Documentary', 'History', 'Music']"
Space Ghost Coast to Coast: Vol. 3,"['Animation', 'Comedy', 'Sci-Fi', 'Talk-Show']"
Meet Joe Black,"['Drama', 'Fantasy', 'Romance']"
Echo of Murder,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Alanis Morissette: Jagged Little Pill,['Music']
Anne Frank: The Whole Story,"['Biography', 'Drama', 'War']"
Alien vs. Predator,"['Action', 'Adventure', 'Horror', 'Sci-Fi', 'Thriller']"
The Cure,['Drama']
Cinderella,"['Drama', 'Family', 'Fantasy', 'Romance']"
The Miracle of Life: Nova,['Documentary']
We Remember Marilyn,"['Documentary', 'Biography']"
The Perils of Pauline,"['Biography', 'Comedy', 'Musical']"
Barney: Let's Go to the Zoo,['Family']
Barbie as the Princess and the Pauper,"['Animation', 'Comedy', 'Family', 'Musical']"
Bright Future,['Drama']
Black Scorpion,"['Action', 'Crime', 'Drama', 'Sci-Fi', 'Thriller']"
An Affair of Love,"['Drama', 'Romance']"
Van Halen: The Van Halen Story: The Early Years,"['Documentary', 'Music']"
Women,"['Drama', 'Romance']"
Samurai Fiction,"['Action', 'Adventure', 'Comedy']"
Around the World with Madeline,"['Animation', 'Short', 'Family', 'Musical']"
Mistaken Identity,['Drama']
RoboCop: Dark Justice,"['Action', 'Crime', 'Sci-Fi']"
It's All About Love,"['Drama', 'Romance', 'Sci-Fi', 'Thriller']"
Zodiac Killer,['Crime']
Dark Ages,['Comedy']
Hot Lead & Cold Feet,"['Action', 'Comedy', 'Family', 'Western']"
Saturday Night Live: The Best of Chris Farley,"['Documentary', 'Comedy']"
Dragon Ball Z: Cooler's Revenge,"['Animation', 'Action', 'Sci-Fi']"
Midsomer Murders: The Electric Vendetta,"['Crime', 'Drama', 'Mystery']"
Cops: Caught in the Act,"['Short', 'Reality-TV']"
Breaking Away,"['Comedy', 'Drama', 'Romance', 'Sport']"
Dora the Explorer: Meet Diego!,"['Animation', 'Adventure', 'Comedy', 'Family', 'Musical']"
A Stranger in the Kingdom,['Drama']
West Side Story,"['Crime', 'Drama', 'Musical', 'Romance']"
White Heat,"['Action', 'Crime', 'Drama', 'Film-Noir']"
Jim Henson's The Storyteller: Greek Myths,"['Adventure', 'Drama', 'Family', 'Fantasy']"
Dark Star,"['Comedy', 'Sci-Fi']"
Secret Lives: Hidden Children and Their Rescuers During WWII,['Documentary']
The Stendhal Syndrome,"['Horror', 'Mystery', 'Thriller']"
Revelation,['Horror']
American Idol,"['Game-Show', 'Music', 'Reality-TV']"
Dragon's World: A Fantasy Made Real,['Fantasy']
Blind Beast,"['Drama', 'Horror']"
C-Walk: It's a Way of Livin',['Documentary']
Lupin the 3rd: Crisis in Tokyo,"['Animation', 'Action', 'Comedy', 'Crime', 'Fantasy', 'Mystery', 'Sci-Fi', 'Thriller']"
Trinity and Beyond: Atomic Bomb,"['Documentary', 'History']"
Light Keeps Me Company,['Documentary']
The Sandy Bottom Orchestra,"['Drama', 'Music']"
Breakaway,"['Crime', 'Drama', 'Romance', 'Thriller']"
Jeepers Creepers,"['Horror', 'Mystery']"
S.O.B.,"['Comedy', 'Drama']"
National Geographic: The Incredible Human Body,['Documentary']
Goodbye Mr. Cool,"['Crime', 'Drama']"
Night Moves,"['Crime', 'Mystery', 'Thriller']"
Shall We Dance?,"['Comedy', 'Drama', 'Music', 'Romance']"
Heavy Metal 2000,"['Animation', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
Monk: Season 1,"['Documentary', 'Short']"
The Sure Thing: Special Edition,"['Action', 'Crime', 'Reality-TV']"
Summer Fling,"['Comedy', 'Drama']"
Frisk,"['Drama', 'Thriller']"
Barry Manilow: Ultimate Manilow!,['Music']
Curse of the Queerwolf,"['Comedy', 'Horror']"
The Devil at 4 o'clock,"['Adventure', 'Drama', 'Thriller']"
The Lady and the Duke,"['Drama', 'History', 'Romance', 'War']"
A Vision Shared: A Tribute to Woody Guthrie and Leadbelly,"['Documentary', 'Music']"
American Gigolo,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']"
1941,"['Action', 'Comedy', 'War']"
There's No Business Like Show Business,"['Comedy', 'Drama', 'Musical', 'Romance']"
Grateful Dead: Downhill from Here,['Music']
Quills,"['Biography', 'Drama']"
Rolling Kansas,['Comedy']
I Will Survive,"['Comedy', 'Drama', 'Romance']"
The Concert for Bangladesh,"['Documentary', 'Music']"
Superman: Last Son of Krypton,"['Animation', 'Action', 'Adventure', 'Family', 'Sci-Fi']"
Revolution OS,"['Documentary', 'Comedy']"
The Sunshine Boys,['Comedy']
Martin Lawrence: You So Crazy,"['Documentary', 'Comedy']"
Love Serenade,"['Comedy', 'Crime', 'Drama', 'Romance']"
Fishing With John,"['Drama', 'Romance']"
The Waterdance,"['Drama', 'Romance']"
GoldenEye,"['Action', 'Adventure', 'Thriller']"
Prom Night,"['Horror', 'Thriller']"
Divorce,"['Comedy', 'Drama']"
Midsomer Murders: Destroying Angel,"['Crime', 'Drama', 'Mystery']"
Book of Shadows: Blair Witch 2,"['Adventure', 'Fantasy', 'Horror', 'Mystery', 'Thriller']"
That's the Way I Like It,"['Comedy', 'Drama', 'Music', 'Romance']"
Led Zeppelin,"['Documentary', 'Music']"
Lady in a Cage,"['Drama', 'Horror', 'Thriller']"
The Flower of My Secret,['Drama']
Reefer Madness,"['Comedy', 'Drama', 'Horror', 'Musical']"
Asunder,"['Drama', 'Romance', 'Thriller']"
Leap of Faith,"['Comedy', 'Drama', 'Romance']"
K-Pax,"['Drama', 'Sci-Fi']"
The Muppet Movie,"['Adventure', 'Comedy', 'Family', 'Musical']"
H.G. Wells' War of the Worlds,"['Horror', 'Sci-Fi']"
Slayers: Great,"['Animation', 'Action', 'Adventure', 'Comedy', 'Fantasy']"
The Cheetah Girls,"['Comedy', 'Drama', 'Family', 'Music', 'Musical']"
The Perfect Score,"['Comedy', 'Crime']"
Puppet Master: The Legacy,"['Fantasy', 'Horror', 'Sci-Fi']"
The Mesa of Lost Women,"['Horror', 'Sci-Fi']"
2002 Olympic Figure Skating Exhibition,"['Family', 'Sport']"
The Great Lover,"['Comedy', 'Romance', 'Thriller', 'Musical']"
Pursuit of Happiness,"['Comedy', 'Romance']"
Dinner with Friends,"['Comedy', 'Drama', 'Romance']"
The Life and Times of Frida Kahlo,['Documentary']
World Poker Tour: Season 1,['Game-Show']
The Simpsons: Season 4,"['Comedy', 'Talk-Show']"
Lost and Delirious,"['Drama', 'Romance']"
Children of the Corn 5: Fields of Terror,"['Fantasy', 'Horror', 'Thriller']"
Beyblade: G Revolution,"['Animation', 'Action', 'Family', 'Fantasy', 'Sci-Fi', 'Sport', 'Thriller']"
Mezzo Forte,"['Animation', 'Comedy', 'Crime', 'Sci-Fi', 'Thriller']"
Lewis Black: Unleashed,['Comedy']
The Avenging Fist,"['Action', 'Fantasy', 'Sci-Fi']"
The Parent Trap,"['Adventure', 'Comedy', 'Drama', 'Family', 'Romance']"
Hey,['Short']
The Marriage Circle,['Comedy']
Grappler Baki,"['Animation', 'Action', 'Sport']"
The Perfect Son,['Drama']
The Fury,"['Biography', 'Drama', 'History']"
Saturday Night Live: The Best of Dan Aykroyd,['Comedy']
Unforgiven,"['Drama', 'Western']"
The Last of the Mohicans,"['Action', 'Adventure', 'Drama', 'Romance', 'War']"
Fear,"['Drama', 'Thriller']"
Jungle 2 Jungle,"['Comedy', 'Family']"
Buddy,"['Adventure', 'Comedy', 'Drama', 'Family']"
Pretear,"['Animation', 'Adventure', 'Fantasy', 'Romance']"
Raptor,"['Action', 'Adventure', 'Comedy', 'Horror', 'Sci-Fi', 'Thriller']"
The First $20 Million,['Comedy']
The Island at the Top of the World,"['Adventure', 'Family', 'Fantasy', 'Sci-Fi']"
The Bounty Huntress,['Sci-Fi']
Best Boy,"['Documentary', 'Biography']"
Titus,"['Drama', 'History', 'Thriller']"
Incident at Blood Pass,"['Action', 'Drama']"
Tattoo: A Love Story,"['Comedy', 'Drama', 'Romance']"
The Powerpuff Girls: The Mane Event,"['Animation', 'Action', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']"
Brighton Beach Memoirs,['Comedy']
Bugsy Malone,"['Comedy', 'Crime', 'Family', 'Musical']"
The Greatest American Hero: Season 2,"['Adventure', 'Comedy', 'Sci-Fi']"
The Funeral,"['Crime', 'Drama']"
The Land Before Time III: The Time of the Great Giving,"['Animation', 'Adventure', 'Family', 'Musical']"
Easy Money,['Comedy']
Pumpkinhead,"['Fantasy', 'Horror']"
Classic Albums: Lou Reed: Transformer,"['Documentary', 'Music']"
Basic Math: The Standard Deviants,['Documentary']
